INDEX,SID,DATAPAKID,RECORD,WM_LGNUM,OI_EBELN,OI_EBELP,WM_DOCNO,WM_ITEMNO,/BIC/GEWHUGUID,RECORDMODE,CALYEAR,CALMONTH,CALWEEK,CALDAY,WM_PRODNO,WM_HUIDENT,WM_DOCCAT,WM_DOCTYPE,WM_LGTYP,/BIC/GEWPWAGEN,/BIC/G0WM_TU_N,WM_TUSRACT,WM_LICNUM,WM_LGPLA,/BIC/GEWTSTP00,/BIC/GEWVBELN,/BIC/GEWTSTP10,/BIC/GEWSTAT10,/BIC/GEWTSTP20,/BIC/GEWSTAT20,/BIC/GEWTSTP30,/BIC/GEWSTAT30,/BIC/GEWTSTP40,/BIC/GEWSTAT40,/BIC/GEWTSTP45,/BIC/GEWSTAT45,/BIC/GEWTSTP50,/BIC/GEWSTAT50,/BIC/GEWTSTP60,/BIC/GEWSTAT60,/BIC/GEWTSTP65,/BIC/GEWSTAT65,/BIC/GEWTSTP70,/BIC/GEWSTAT70,/BIC/GEWTSTP75,/BIC/GEWSTAT75,/BIC/GEWTSTP80,/BIC/GEWSTAT80,/BIC/GEWTSTP90,/BIC/GEWSTAT90,/BIC/GEWTSTP95,/BIC/GEWSTAT95,/BIC/GEWSTAT15,/BIC/GEWSTAT99,/BIC/GEWSTATTL,/BIC/GEWLSTAT,WM_COUNT2,/BIC/GEW2030L,/BIC/GEW3040L,/BIC/GEW4045T,/BIC/GEW6565T,/BIC/GEW6575L,/BIC/GEW7080L,/BIC/GEW7575T,/BIC/GEW8090L,/BIC/GEW2080L,/BIC/GEWTST45L,/BIC/GEWTST65L,/BIC/GEWTST75L
1,67417,1,353,LOCM,5100043967,10,00000000000000000000000022000000376,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160304131233,,20160304131344,1,20160304131345,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
2,67417,1,352,LOCM,5100043966,10,00000000000000000000000022000000461,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160304131233,,20160304131345,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
3,67417,1,351,LOCM,5100043956,10,,0,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,06H103023L,,,ZLC1,GRS,,,0,,,20160303152840,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
4,67417,1,350,LOCM,5100044910,10,00000000000000000000000022000000525,10,00000000000000000000000000000000,,2016,201605,201618,2016-05-02,03C105266L,,PDO,ZLE1,GKR,,,0,,,20160502131546,,20160502131719,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
5,67417,1,349,LOCM,5100044909,10,00000000000000000000000022000000623,10,00000000000000000000000000000000,,2016,201605,201618,2016-05-02,03C105266L,,PDO,ZLE1,GKR,,,0,,,20160502131539,,20160502131719,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
6,67417,1,348,LOCM,5100044139,10,00000000000000000000000022000000450,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152250,,20160303152325,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
7,67417,1,347,LOCM,5100044113,10,00000000000000000000000022000000445,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152243,,20160303152319,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
8,67417,1,346,LOCM,5100044140,10,00000000000000000000000022000000454,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152250,,20160303152325,3,20160303152820,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
9,67417,1,345,LOCM,5100044138,10,00000000000000000000000022000000451,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152250,,20160303152325,3,20160303152820,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
10,67417,1,344,LOCM,5100044137,10,00000000000000000000000022000000452,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152250,,20160303152325,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
11,67417,1,343,LOCM,5100044136,10,00000000000000000000000022000000453,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152249,,20160303152325,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
12,67417,1,342,LOCM,5100044114,10,00000000000000000000000022000000448,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152244,,20160303152319,3,20160303152820,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
13,67417,1,341,LOCM,5100044122,10,00000000000000000000000022000000449,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152246,,20160303152319,3,20160303152820,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
14,67417,1,340,LOCM,5100044116,10,00000000000000000000000022000000447,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152244,,20160303152319,3,20160303152719,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
15,67417,1,339,LOCM,5100044117,10,00000000000000000000000022000000446,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152244,,20160303152319,3,20160303152719,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
16,67417,1,338,LOCM,5100044142,10,00000000000000000000000022000000249,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152251,,20160303152324,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
17,67417,1,337,LOCM,5100044132,10,00000000000000000000000022000000246,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152248,,20160303152321,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
18,67417,1,336,LOCM,5100044134,10,00000000000000000000000022000000245,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152249,,20160303152321,3,20160303152719,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
19,67417,1,335,LOCM,5100044131,10,00000000000000000000000022000000244,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152248,,20160303152321,3,20160303152719,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
20,67417,1,334,LOCM,5100044124,10,00000000000000000000000022000000243,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152246,,20160303152321,3,20160303152820,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
21,67417,1,333,LOCM,5100044135,10,00000000000000000000000022000000247,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160303152249,,20160303152321,3,20160303152820,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
22,67417,1,332,LOCM,5100044147,10,,0,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,038105101AAROH,,,ZLC1,GRS,,,0,,,20160304073136,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
23,67417,1,331,LOCM,5100043948,10,00000000000000000000000021000000944,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160303151520,,20160303151544,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
24,67417,1,330,LOCM,5100043950,10,00000000000000000000000021000000765,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160303151520,,20160303151544,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
25,67417,1,329,LOCM,5100043949,10,00000000000000000000000021000000943,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160303151520,,20160303151544,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
26,67417,1,328,LOCM,5100043947,10,,0,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,06K103403AE,,,ZLC1,GRS,,,0,,,20160303143121,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
27,67417,1,327,LOCM,5100043946,10,,0,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,06K103403AE,,,ZLC1,GRS,,,0,,,20160303143120,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
28,67417,1,326,LOCM,5100043940,10,00000000000000000000000022000000355,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,06E103403Q,,PDO,ZLE1,GFR,,,0,,,20160303103704,,20160303103721,3,20160303103723,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
29,67417,1,325,LOCM,5100044088,10,00000000000000000000000022000000345,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160302154429,,20160302154459,3,20160302155612,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
30,67417,1,324,LOCM,5100044079,10,00000000000000000000000021000000753,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,06K103403AE,,PDO,ZLC1,GRS,,,0,,,20160302150956,,20160302151104,1,20160302151104,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
31,67417,1,323,LOCM,5100044078,10,00000000000000000000000021000000935,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,06K103403AE,,PDO,ZLC1,GRS,,,0,,,20160302150956,,20160302151103,1,20160302151106,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
32,67417,1,322,LOCM,5100044080,10,00000000000000000000000021000000752,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,06K103403AE,,PDO,ZLC1,GRS,,,0,,,20160302150957,,20160302151104,1,20160302151848,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
33,67417,1,385,LOCM,5100044223,10,00000000000000000000000021000001102,10,00000000000000000000000000000000,,2016,201603,201611,2016-03-16,059103353EF,,PDO,ZLC1,GBM,,,0,,,20160316131715,,20160316131750,3,20160316131751,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
34,67417,1,384,LOCM,5100044217,10,,0,00000000000000000000000000000000,,2016,201603,201611,2016-03-16,038105101AAROH,,,ZLE1,GRS,,,0,,,20160316103933,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
35,67417,1,383,LOCM,5100044215,10,,0,00000000000000000000000000000000,,2016,201603,201610,2016-03-11,038105101AAROH,,,ZLC1,GRS,,,0,,,20160311111103,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
36,67417,1,382,LOCM,5100044213,10,,0,00000000000000000000000000000000,,2016,201603,201610,2016-03-11,038105101AAROH,,,ZLC1,GRS,,,0,,,20160311103134,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
37,67417,1,381,LOCM,5100044211,10,,0,00000000000000000000000000000000,,2016,201603,201610,2016-03-10,03L105266DE,,,ZLE1,GSK,,,0,,,20160310140346,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
38,67417,1,380,LOCM,5100044210,10,,0,00000000000000000000000000000000,,2016,201603,201610,2016-03-10,03L105266DE,,,ZLE1,GSK,,,0,,,20160310140345,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
39,67417,1,379,LOCM,5100044205,10,00000000000000000000000022000000500,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-10,06J145713K,,PDO,ZLC1,GGT,,,0,,,20160310132803,,20160310132902,2,20160310132918,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
40,67417,1,378,LOCM,5100043991,10,00000000000000000000000021000000895,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,06J145713K,,PDO,ZLC1,GGT,,,0,,,20160309105724,,20160309105747,3,20160309105748,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
41,67417,1,377,LOCM,5100043988,10,00000000000000000000000021000000894,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,06J145713K,,PDO,ZLC1,GGT,,,0,,,20160309092550,,20160309094716,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
42,67417,1,376,LOCM,5100043987,10,00000000000000000000000021000000799,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,06J145713K,,PDO,ZLC1,GGT,,,0,,,20160309092549,,20160309092722,1,20160309092723,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
43,67417,1,375,LOCM,5100043986,10,00000000000000000000000021000000981,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,06J145713K,,PDO,ZLC1,GGT,,,0,,,20160309092549,,20160309092722,1,20160309092722,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
44,67417,1,374,LOCM,5100044196,10,00000000000000000000000021000000798,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308145744,,20160308145806,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
45,67417,1,373,LOCM,5100044194,10,00000000000000000000000021000000797,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308145743,,20160308145805,3,20160308154607,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
46,67417,1,372,LOCM,5100044195,10,00000000000000000000000021000000885,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308145744,,20160308145806,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
47,67417,1,371,LOCM,5100044911,10,,0,00000000000000000000000000000000,,2016,201605,201618,2016-05-02,03L105266DJ,,,ZLC1,GSK,,,0,,,20160502132834,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
48,67417,1,370,LOCM,5100043985,10,00000000000000000000000022000000468,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103373N ROH,,PDO,ZLE1,GRO,,,0,,,20160308145642,,20160308145654,3,20161108072823,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
49,67417,1,369,LOCM,5100044181,10,00000000000000000000000021000000977,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308123531,,20160308143629,1,20160308143630,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
50,67417,1,368,LOCM,5100044179,10,00000000000000000000000021000000884,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308123530,,20160308143629,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
51,67417,1,367,LOCM,5100044180,10,00000000000000000000000021000000883,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308123531,,20160308143629,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
52,67417,1,366,LOCM,5100044178,10,00000000000000000000000021000000875,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308120720,,20160308120802,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
53,67417,1,365,LOCM,5100044177,10,00000000000000000000000021000000970,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308120719,,20160308120802,3,20160308120803,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
54,67417,1,364,LOCM,5100044176,10,00000000000000000000000021000000971,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308104202,,20160308120802,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
55,67417,1,363,LOCM,5100044175,10,00000000000000000000000021000000969,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308104201,,20160308104331,1,20160308105609,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
56,67417,1,362,LOCM,5100044174,10,00000000000000000000000021000000968,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308104201,,20160308104222,3,20160308104222,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
57,67417,1,361,LOCM,5100044171,10,00000000000000000000000021000000967,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308102838,,20160308102859,3,20160308102900,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
58,67417,1,360,LOCM,5100044173,10,00000000000000000000000021000000790,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308102838,,20160308102859,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
59,67417,1,359,LOCM,5100044172,10,00000000000000000000000021000000873,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308102838,,20160308102900,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
60,67417,1,358,LOCM,5100044169,10,00000000000000000000000021000000788,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308100927,,20160308100958,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
61,67417,1,357,LOCM,5100044170,10,00000000000000000000000021000000787,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308100927,,20160308100958,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
62,67417,1,356,LOCM,5100044157,10,00000000000000000000000021000000781,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160308091543,,20160308091709,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
63,67417,1,355,LOCM,5100043965,10,00000000000000000000000022000000255,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160304131233,,20160304131344,1,20160304131345,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
64,67417,1,354,LOCM,5100043964,10,00000000000000000000000022000000375,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160304131233,,20160304131344,1,20160304131346,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
65,67417,1,289,LOCM,5100043931,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142308,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
66,67417,1,288,LOCM,5100043930,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142308,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
67,67417,1,287,LOCM,5100043929,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142308,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
68,67417,1,286,LOCM,5100043928,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142308,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
69,67417,1,285,LOCM,5100043927,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142307,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
70,67417,1,284,LOCM,5100043926,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142307,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
71,67417,1,283,LOCM,5100043925,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142307,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
72,67417,1,282,LOCM,5100043924,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142307,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
73,67417,1,281,LOCM,5100043923,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142307,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
74,67417,1,280,LOCM,5100043922,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142306,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
75,67417,1,279,LOCM,5100043921,10,,0,00000000000000000000000000000000,,2016,201602,201608,2016-02-24,06K103023N,,,ZLC1,GRS,,,0,,,20160224142306,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
